epoch,step,train_loss,train_metric,val_loss,val_metric,learning_rate
30.73170731707317,5040,0.4495170379678408,0.0,0.4664438913265864,0.0,0.00018004944527338278
31.463414634146343,5160,0.44820734231095566,0.0,0.46639571090539295,0.0,0.00017284746746244745
32.19512195121951,5280,0.4553843531757593,0.0,0.4664088462789853,0.0,0.00016593356876394954
32.926829268292686,5400,0.45052114619236244,0.0,0.46635468552509945,0.0,0.00015929622601339156
33.65853658536585,5520,0.4532408038223231,0.0,0.4663393869996071,0.0,0.0001529243769728559
34.390243902439025,5640,0.4503230773843825,0.0,0.46624811242024106,0.0,0.00014680740189394165
35.1219512195122,5760,0.4401054337620735,0.0,0.4662766009569168,0.0,0.000140935105818184
35.853658536585364,5880,0.451164396745818,0.0,0.466260589659214,0.0,0.00013529770158545663
36.58536585365854,6000,0.45227287026743096,0.0,0.4662145848075549,0.0,0.00012988579352203836
37.31707317073171,6120,0.4455519662453578,0.0,0.4661829024553299,0.0,0.00012469036178115682
38.048780487804876,6240,0.46394630149006844,0.0,0.46613536526759464,0.0,0.00011970274730991054
38.78048780487805,6360,0.4511282534804195,0.0,0.46610746284325916,0.0,0.00011491463741751412
39.51219512195122,6480,0.4465838819742203,0.0,0.4662052740653356,0.0,0.00011031805192081355
40.24390243902439,6600,0.449195247143507,0.0,0.4661891584595044,0.0,0.00010590532984398101
40.97560975609756,6720,0.45034610759466887,0.0,0.46607401221990585,0.0,0.00010166911665022177
41.707317073170735,6840,0.4494930490337569,0.0,0.46606433391571045,0.0,9.76023519842129e-05
42.4390243902439,6960,0.45028859625260037,0.0,0.4660896559556325,0.0,9.369825790484438e-05
43.170731707317074,7080,0.45281085052660536,0.0,0.46599506338437396,0.0,8.99503275886506e-05
43.90243902439025,7200,0.44896465882256226,0.0,0.465990774333477,0.0,8.635231448510457e-05
44.63414634146341,7320,0.4494133282166261,0.0,0.4659978076815605,0.0,8.289822190570039e-05
45.36585365853659,7440,0.4477058748404185,0.0,0.4659624248743057,0.0,7.958229302947238e-05
46.09756097560975,7560,0.44399684108793736,0.0,0.4659545024236043,0.0,7.639900130829348e-05
46.829268292682926,7680,0.45127374065272946,0.0,0.46599576622247696,0.0,7.334304125596173e-05
47.5609756097561,7800,0.444775878087334,0.0,0.4658949101964633,0.0,7.040931960572326e-05
48.292682926829265,7920,0.4487681581328313,0.0,0.465922087430954,0.0,6.759294682149432e-05
49.02439024390244,8040,0.4395344629883766,0.0,0.465889314810435,0.0,6.488922894863454e-05
49.75609756097561,8160,0.4492136992273792,0.0,0.4659125233689944,0.0,6.229365979068916e-05
50.0,8200,0.45028802643461924,0.0,0.4659000138441722,0.0,5.980191339906159e-05
